"Sp","Betacov.2021","R.Alb.2021","R.Car3.2021","R.Dal1.2021","R.Far1.2021","R.Gut1.2021","R.Po2.2021","R.Po3.2021","R.Stock1.2021","P.Alb.2021","P.Car3.2021","P.Dal1.2021","P.Far1.2021","P.Gut1.2021","P.Po2.2021","P.Po3.2021","P.Stock1.2021","Rank.2021","PropRank.2021","InSample.2021","Betacov.2020","R.Alb.2020","R.Car3.2020","R.Dal1.2020","R.Far1.2020","R.Gut1.2020","R.Po2.2020","R.Po3.2020","R.Stock1.2020","P.Alb.2020","P.Car3.2020","P.Dal1.2020","P.Far1.2020","P.Gut1.2020","P.Po2.2020","P.Po3.2020","P.Stock1.2020","Rank.2020","PropRank.2020","InSample.2020"
"Myotis leibii",0,0.580678314491264,0.794802867383513,0.450549450549451,0.610294117647059,0.801075268817204,1,1,0.871916508538899,0.170884955752212,0.0349364260592342,0.60735946194283,0.210695012261156,0.138937787023978,0.2,0.189291911096422,0.128302113474877,488.4375,0.763664565928424,1,0,0.603802672147996,0.672043010752688,0.37007874015748,0.582677165354331,0.787634408602151,1,1,0.727703984819734,0.166710526315789,0.0390522940547712,0.654902891790269,0.159806851218843,0.205416822812015,0.2,0.159556978454616,0.113485326627399,445.5,0.717992497729298,1
"Diclidurus albus",0,0.905960945529291,0.686379928315412,0.450549450549451,0.801470588235294,0.379928315412186,1,1,0.896584440227704,0.123274336283186,0.0597374044983692,0.60735946194283,0.207178232027311,0.542487976206649,0.2,0.189291911096422,0.114294095932636,463.875,0.765109208533667,1,0,0.904419321685509,0.630824372759857,0.37007874015748,0.633858267716535,0.511648745519713,1,1,0.889943074003795,0.122368421052632,0.045491352097664,0.654902891790269,0.158832497510602,0.426901073956862,0.2,0.159556978454616,0.0659874610640951,460.8125,0.742596565230361,1
"Euderma maculatum",0,0.483556012332991,0.827060931899642,0.450549450549451,0.838235294117647,0.841397849462366,1,1,0.695445920303605,0.177079646017699,0.0296872284913432,0.60735946194283,0.206754859419696,0.108499714273643,0.2,0.189291911096422,0.19182326257957,471.25,0.767030682333213,1,0,0.484583761562179,0.737455197132617,0.37007874015748,0.692913385826772,0.761648745519713,1,1,0.532258064516129,0.174473684210526,0.0290009701953292,0.654902891790269,0.157999614800709,0.2314504865981,0.2,0.159556978454616,0.166976043216092,414.25,0.697367236839361,1
"Vespadelus regulus",0,0.628982528263104,0.515232974910394,0.846153846153846,0.669117647058823,0.759856630824373,1,1,0.72865275142315,0.164778761061947,0.102738579856904,0.384816115940614,0.209098610440018,0.165590254889815,0.2,0.189291911096422,0.181187290032829,446.1875,0.768499547329211,1,0,0.623329907502569,0.509856630824373,0.726377952755906,0.641732283464567,0.683691756272401,1,1,0.564516129032258,0.164210526315789,0.076197960845985,0.474374651262539,0.158719843771516,0.285324096348006,0.2,0.159556978454616,0.158486481067936,402.4375,0.718688082481509,1
"Vespadelus baverstocki",0,0.528263103802672,0.688172043010753,0.846153846153846,0.713235294117647,0.777777777777778,1,1,0.599620493358634,0.174513274336283,0.0594467356749398,0.384816115940614,0.208369934379294,0.154184573363997,0.2,0.189291911096422,0.223537010511916,445.0625,0.769152819777666,1,0,0.549845837615622,0.600358422939068,0.726377952755906,0.586614173228346,0.722222222222222,1,1,0.579696394686907,0.171052631578947,0.0512315998490791,0.474374651262539,0.159803920242817,0.265160446303957,0.2,0.159556978454616,0.155053735100771,411.75,0.720639375431009,1
"Myotis macropus",0,0.306269270298047,0.847670250896057,0.846153846153846,0.691176470588235,0.814516129032258,1,1,0.683111954459203,0.18929203539823,0.0272179534503007,0.384816115940614,0.208844910065533,0.129327185335779,0.2,0.189291911096422,0.197114209448941,455.6875,0.773612240178456,1,0,0.34224049331963,0.827956989247312,0.726377952755906,0.653543307086614,0.727598566308244,1,1,0.589184060721063,0.183815789473684,0.0198663516010832,0.474374651262539,0.158433199154918,0.259322766593548,0.2,0.159556978454616,0.153180965110638,422.375,0.733362671179846,1
"Sturnira ludovici",0,0.809866392600206,0.417562724014337,0.93956043956044,0.988970588235294,0.39336917562724,NA,1,0.888045540796964,0.135929203539823,0.151552948209176,0.310173452612299,0.200237928418728,0.527667594659888,NA,0.189291911096422,0.120020420575198,480.357142857143,0.776767837262069,1,0,0.811408016443988,0.411290322580645,0.911417322834646,0.996062992125984,0.254480286738351,NA,1,0.79696394686907,0.135131578947368,0.0981153541142831,0.385306862974775,0.150176848538816,0.66212056271908,NA,0.159556978454616,0.0923244674931921,435.714285714286,0.740231841084669,1
"Lasiurus borealis",0,0.609969167523124,0.799283154121864,0.450549450549451,0.672794117647059,0.687275985663082,1,1,0.996204933586338,0.168318584070796,0.0346813128388084,0.60735946194283,0.209073199702908,0.21118904152309,0.2,0.189291911096422,0.0539897323214162,495.25,0.777009601136365,1,0,0.624871531346352,0.662186379928315,0.37007874015748,0.55511811023622,0.531362007168459,1,1,0.917457305502846,0.163157894736842,0.0410362404804629,0.654902891790269,0.161048597904762,0.404332911250734,0.2,0.159556978454616,0.0539230617530498,435.0625,0.707634259292459,1
"Artibeus toltecus",0,0.761048304213772,0.439964157706093,0.749084249084249,0.911764705882353,0.538530465949821,1,1,0.819734345351044,0.140619469026549,0.144777991550607,0.456822098541317,0.205375770896939,0.377363252121599,0.2,0.189291911096422,0.151692571472539,437.8125,0.777515778523416,1,0,0.763617677286742,0.489247311827957,0.602362204724409,0.507874015748031,0.503584229390681,1,1,0.828273244781784,0.140789473684211,0.0806154237178508,0.532659131402882,0.164630650337605,0.43414397698456,0.2,0.159556978454616,0.0853158537424252,418.0625,0.711869835469951,1
"Chrotopterus auritus",0,0.817060637204522,0.872759856630824,0.450549450549451,0.742647058823529,0.368279569892473,1,1,0.995256166982922,0.135309734513274,0.0245036940907203,0.60735946194283,0.207954657441837,0.555370194632759,0.2,0.189291911096422,0.0596028110914728,488.4375,0.780819092510465,1,0,0.829907502569373,0.851254480286738,0.37007874015748,0.905511811023622,0.231182795698925,1,1,0.888045540796964,0.132105263157895,0.0185092577610933,0.654902891790269,0.154446280523913,0.690703016278223,0.2,0.159556978454616,0.0665090905095019,451.75,0.759497608816638,1
"Myotis evotis",0,0.514388489208633,0.959677419354839,0.450549450549451,0.639705882352941,0.898745519713262,1,1,0.789373814041746,0.175486725663717,0.0133775688621857,0.60735946194283,0.209652026407706,0.0697355024534331,0.2,0.189291911096422,0.164545451840771,507.125,0.781555071902609,1,0,0.479445015416238,0.947132616487455,0.37007874015748,0.661417322834646,0.872759856630824,1,1,0.774193548387097,0.174605263157895,0.0118228747033705,0.654902891790269,0.158353380316717,0.144372031015549,0.2,0.159556978454616,0.100821199226373,489.25,0.763128387489218,1
"Lophostoma silvicolum",0,0.684994861253854,0.937275985663082,0.968864468864469,0.544117647058823,0.350358422939068,NA,1,0.987666034155598,0.147079646017699,0.0170922426754045,0.238934545485357,0.212013936345826,0.577685227289355,NA,0.189291911096422,0.0646245167284352,537.857142857143,0.781896774276414,1,0,0.669064748201439,0.936379928315412,0.96259842519685,0.980314960629921,0.323476702508961,NA,1,0.930740037950664,0.150789473684211,0.0125489354203055,0.300488109478912,0.151014119206338,0.594740394983117,NA,0.159556978454616,0.0470945787837471,532.071428571429,0.828939257543321,1
"Histiotus montanus",0,0.337615621788284,0.92831541218638,0.450549450549451,0.797794117647059,0.773297491039427,1,1,0.967741935483871,0.186283185840708,0.0178972127030994,0.60735946194283,0.207318745247085,0.155490835119852,0.2,0.189291911096422,0.0784927117169168,492.625,0.781914253586809,1,0,0.328365878725591,0.836917562724014,0.37007874015748,0.68503937007874,0.817204301075269,1,1,0.915559772296015,0.186315789473684,0.0194008060445931,0.654902891790269,0.158097168179551,0.182670250204082,0.2,0.159556978454616,0.0539406602106779,467.125,0.744145703132139,1
"Pteropus admiralitatum",0,0.345323741007194,0.586021505376344,0.987179487179487,0.922794117647059,0.67831541218638,1,1,0.757115749525617,0.185398230088496,0.0756602200388727,0.193582334084003,0.205067195156468,0.220904529733996,0.2,0.189291911096422,0.171636301550338,427.375,0.78459375161526,1,0,0.379753340184995,0.684587813620072,0.982283464566929,0.952755905511811,0.659498207885305,1,1,0.778937381404175,0.181184210526316,0.0374562537028737,0.241817834614271,0.153114602693803,0.300650767401198,0.2,0.159556978454616,0.0991595775452074,440.0625,0.804727014146661,1
"Lasiurus seminolus",0,0.632579650565262,0.743727598566308,0.450549450549451,0.845588235294118,0.726702508960573,1,1,0.892789373814042,0.163982300884956,0.0474630194609104,0.60735946194283,0.206653304471562,0.184952214303777,0.2,0.189291911096422,0.116079615349556,488,0.786492102218719,1,0,0.639260020554985,0.60752688172043,0.37007874015748,0.570866141732283,0.617383512544803,1,1,0.736242884250474,0.159078947368421,0.049297191487055,0.654902891790269,0.160252314907997,0.324520272484933,0.2,0.159556978454616,0.111424295773904,417.8125,0.692669772620057,1
"Miniopterus australis",0,0.642343268242549,0.900537634408602,0.846153846153846,0.915441176470588,0.28673835125448,1,1,0.727703984819734,0.16070796460177,0.0210592714320152,0.384816115940614,0.205124463722326,0.666710412004072,0.2,0.189291911096422,0.182053452449863,443.8125,0.789864782668725,1,0,0.659815005138746,0.911290322580645,0.726377952755906,0.822834645669291,0.456093189964158,1,1,0.466793168880455,0.152368421052632,0.0152184279565526,0.474374651262539,0.156131510858063,0.487264719974482,0.2,0.159556978454616,0.189350498202471,424,0.75540053562365,1
"Leptonycteris nivalis",0,0.842754367934224,0.552867383512545,0.450549450549451,0.834558823529412,0.691756272401434,1,1,0.94876660341556,0.130973451327434,0.0886209535981568,0.60735946194283,0.206769813659802,0.208847027976934,0.2,0.189291911096422,0.0902527133946122,489.0625,0.790156612667828,1,0,0.83967112024666,0.601254480286738,0.37007874015748,0.838582677165354,0.563620071684588,1,1,0.866223908918406,0.130789473684211,0.0508765737308035,0.654902891790269,0.155897876051698,0.372624493562866,0.2,0.159556978454616,0.0751285391971337,459.4375,0.759928874807403,1
"Glossophaga commissarisi",0,0.683453237410072,0.689068100358423,0.93956043956044,0.555147058823529,0.716845878136201,NA,1,0.981024667931689,0.147256637168142,0.0593365257616533,0.310173452612299,0.211668778122467,0.190949274802593,NA,0.189291911096422,0.0706157934282026,554.785714285714,0.795014197460051,1,0,0.73021582733813,0.808243727598566,0.911417322834646,0.964566929133858,0.687275985663082,NA,1,0.893738140417457,0.144078947368421,0.0212111901840759,0.385306862974775,0.152596703880736,0.282780315235794,NA,0.159556978454616,0.0651601714024034,570.142857142857,0.856493990426534,1
"Myotis chiloensis",0,0.52672147995889,0.990143369175627,0.450549450549451,0.591911764705882,0.984767025089606,1,1,0.840607210626186,0.174690265486726,0.00716199020760189,0.60735946194283,0.211120815083525,0.0257058170105347,0.2,0.189291911096422,0.141143965312089,530,0.798087537513205,1,0,0.534943473792395,0.949820788530466,0.37007874015748,0.519685039370079,0.990143369175627,1,1,0.733396584440228,0.171973684210526,0.0117079975958294,0.654902891790269,0.162160779752209,0.0507079773004033,0.2,0.159556978454616,0.112593843545565,502.875,0.762258499433284,1
"Sturnira tildae",0,0.724563206577595,0.637096774193548,0.749084249084249,0.981617647058823,0.436379928315412,1,1,0.903225806451613,0.143362831858407,0.0649905646860473,0.456822098541317,0.202173222325103,0.46792247677453,0.2,0.189291911096422,0.110896044021451,460,0.803995951460155,1,0,0.746145940390545,0.582437275985663,0.602362204724409,0.84251968503937,0.409498207885305,1,1,0.734345351043643,0.142105263157895,0.0539006034176471,0.532659131402882,0.155831299523022,0.53386139505566,0.2,0.159556978454616,0.112579141633526,414.0625,0.739663583133617,1
"Lonchorhina aurita",0,0.719938335046249,0.887992831541219,0.846153846153846,0.882352941176471,0.334229390681004,1,1,0.835863377609108,0.143716814159292,0.0229612225160291,0.384816115940614,0.205985081220508,0.595186411218666,0.2,0.189291911096422,0.142009796851249,471.25,0.813316340275987,1,0,0.73021582733813,0.804659498207885,0.726377952755906,0.897637795275591,0.295698924731183,1,1,0.757115749525617,0.144078947368421,0.0214352488580526,0.474374651262539,0.154856622930596,0.621112493652472,0.2,0.159556978454616,0.104627744574795,435.9375,0.776463218479289,1
"Micronycteris megalotis",0,0.710174717368962,0.957885304659498,0.450549450549451,0.816176470588235,0.629928315412186,1,1,0.994307400379507,0.144690265486726,0.0136174990292316,0.60735946194283,0.207039668911475,0.256872161340219,0.2,0.189291911096422,0.0601285903759621,526.1875,0.81987770736973,1,0,0.680883864337102,0.980286738351254,0.37007874015748,0.830708661417323,0.75179211469534,1,1,0.934535104364326,0.149078947368421,0.00808056092319607,0.654902891790269,0.156059122010574,0.240754933691259,0.2,0.159556978454616,0.0456278377440606,528,0.818535652915353,1
"Pteropus capistratus",0,0.409558067831449,0.665770609318996,0.987179487179487,0.878676470588235,0.913978494623656,1,1,0.718216318785579,0.180973451327434,0.0612581399158222,0.193582334084003,0.205999560518536,0.0632492058733581,0.2,0.189291911096422,0.184203197400958,472.5625,0.821672431040925,1,0,0.430626927029805,0.763440860215054,0.982283464566929,0.893700787401575,0.877240143369176,1,1,0.768500948766603,0.177763157894737,0.0260535867242702,0.241817834614271,0.155029940561734,0.140995158335496,0.2,0.159556978454616,0.102155292559922,484.375,0.839474141418643,1
"Glossophaga longirostris",0,0.748201438848921,0.836021505376344,0.450549450549451,0.889705882352941,0.739247311827957,1,1,0.932637571157495,0.141681415929204,0.0287061143293237,0.60735946194283,0.205909105726035,0.179159138833004,0.2,0.189291911096422,0.0952438878949138,523.4375,0.824545395014139,1,0,0.762589928057554,0.937275985663082,0.37007874015748,0.759842519685039,0.851254480286738,1,1,0.883301707779886,0.140921052631579,0.0125255552264,0.654902891790269,0.156994201288583,0.158294730024326,0.2,0.159556978454616,0.0687898071793792,536.8125,0.820542920203723,1
"Eumops patagonicus",0,0.840184994861254,0.96415770609319,0.450549450549451,0.647058823529412,0.951612903225806,1,1,0.75426944971537,0.131238938053097,0.0126467831294157,0.60735946194283,0.209393954622589,0.047713459587771,0.2,0.189291911096422,0.173744297242807,550.375,0.82597916599681,1,0,0.805755395683453,0.853942652329749,0.37007874015748,0.783464566929134,0.954301075268817,1,1,0.689753320683112,0.135526315789474,0.0184009416446817,0.654902891790269,0.156778941570129,0.0887992416686487,0.2,0.159556978454616,0.127642379840228,520.0625,0.807161968881468,1
"Natalus stramineus",0,0.990236382322713,0.653225806451613,0.749084249084249,0.977941176470588,0.318996415770609,1,1,0.944971537001898,0.107522123893805,0.0628371189395427,0.456822098541317,0.20224989348597,0.621674231111491,0.2,0.189291911096422,0.0912472861041513,483.5625,0.829306945887709,1,0,0.989722507708119,0.629032258064516,0.602362204724409,0.866141732283465,0.439068100358423,1,1,0.86527514231499,0.104605263157895,0.0458078769809814,0.532659131402882,0.155483546815895,0.506884085112916,0.2,0.159556978454616,0.075290061536818,472.3125,0.79895024318174,1
"Leptonycteris curasoae",0,0.75950668036999,0.767025089605735,0.450549450549451,0.959558823529412,0.718637992831541,1,1,0.990512333965844,0.140796460176991,0.041902369645687,0.60735946194283,0.204217869448449,0.190445053752155,0.2,0.189291911096422,0.0631991346872871,522.3125,0.830723796356497,1,0,0.743576567317574,0.773297491039427,0.37007874015748,0.503937007874016,0.740143369175627,1,1,0.907969639468691,0.1425,0.024828384969481,0.654902891790269,0.166601833731153,0.247408320576004,0.2,0.159556978454616,0.0583115060304903,491.25,0.754875351879102,1
"Glossophaga morenoi",0,0.798561151079137,0.741039426523297,0.450549450549451,0.944852941176471,0.78673835125448,1,1,0.998102466793169,0.136814159292035,0.047974780273624,0.60735946194283,0.204683738514335,0.146583763966568,0.2,0.189291911096422,0.045797279834357,533.4375,0.839980473422001,1,0,0.795991778006166,0.82168458781362,0.37007874015748,0.846456692913386,0.838709677419355,1,1,0.939278937381404,0.136184210526316,0.0205285980900212,0.654902891790269,0.155709672336308,0.16647639712899,0.2,0.159556978454616,0.0443679255473154,533.125,0.826525051711426,1
"Molossops neglectus",0,0.81294964028777,0.962365591397849,0.450549450549451,0.768382352941177,0.940860215053763,1,1,0.866223908918406,0.135663716814159,0.0127026407849677,0.60735946194283,0.207590766888011,0.0538591305760073,0.2,0.189291911096422,0.130524008038545,564.1875,0.850166394893552,1,0,0.756423432682426,0.915770609318996,0.37007874015748,0.795275590551181,0.85573476702509,1,1,0.873814041745731,0.141447368421053,0.014710113748133,0.654902891790269,0.156682865355526,0.153703459044691,0.2,0.159556978454616,0.0726273691665454,533.5625,0.820887147685113,1
"Vespadelus pumilus",0,0.584789311408016,0.853942652329749,0.749084249084249,0.933823529411765,0.827956989247312,1,1,0.876660341555977,0.17070796460177,0.0263337940857817,0.456822098541317,0.204999679394034,0.116251377772549,0.2,0.189291911096422,0.12376894018115,522.75,0.853282134129634,1,0,0.578108941418294,0.852150537634409,0.602362204724409,0.933070866141732,0.754480286738351,1,1,0.861480075901328,0.168947368421053,0.0184259327979877,0.532659131402882,0.15354764227491,0.23760002531018,0.2,0.159556978454616,0.0759955215982731,499,0.822706614069815,1
"Mimon crenulatum",0,0.764131551901336,0.92921146953405,0.749084249084249,0.966911764705882,0.476702508960573,1,1,0.978178368121442,0.140265486725664,0.017758868306159,0.456822098541317,0.203317033884299,0.446241320325218,0.2,0.189291911096422,0.0723177530826769,520.5625,0.858027489038442,1,0,0.734840698869476,0.922939068100358,0.602362204724409,0.97244094488189,0.462365591397849,1,1,0.925047438330171,0.143421052631579,0.0141740492287177,0.532659131402882,0.152331006538223,0.482570005401132,0.2,0.159556978454616,0.0500096940347034,496.8125,0.827499493288019,1
"Sturnira erythromos",0,0.733812949640288,0.584229390681004,0.846153846153846,0.952205882352941,0.830645161290323,1,1,0.925996204933586,0.142654867256637,0.0757081328309455,0.384816115940614,0.2044053550027,0.115181897324634,0.2,0.189291911096422,0.098652445526533,514.0625,0.859130429381498,1,0,0.742034943473792,0.57078853046595,0.726377952755906,0.917322834645669,0.782258064516129,1,1,0.874762808349146,0.142631578947368,0.0582330874355417,0.474374651262539,0.154119856648335,0.213064376132592,0.2,0.159556978454616,0.0724015785556315,488.75,0.826693141775824,1
"Carollia subrufa",0,0.832476875642343,0.562724014336918,0.93956043956044,1,0.868279569892473,NA,1,0.884250474383302,0.132743362831858,0.0826025227055539,0.310173452612299,0.198337650636294,0.0845293762615188,NA,0.189291911096422,0.122068119827062,582.214285714286,0.869613053402211,1,0,0.823741007194245,0.561827956989247,0.911417322834646,0.976377952755906,0.803763440860215,NA,1,0.82258064516129,0.133157894736842,0.0608639346280583,0.385306862974775,0.151962604835431,0.190251343844645,NA,0.159556978454616,0.086117063183999,552.142857142857,0.84281547511365,1
"Macrotus californicus",0,0.919321685508736,0.89336917562724,0.450549450549451,0.955882352941177,0.839605734767025,1,1,0.910815939278937,0.121061946902655,0.022123799954144,0.60735946194283,0.204248791274269,0.110788416383687,0.2,0.189291911096422,0.107411099022887,565.625,0.871193042334071,1,0,0.89311408016444,0.886200716845878,0.37007874015748,0.854330708661417,0.771505376344086,1,1,0.790322580645161,0.124210526315789,0.0161045698456011,0.654902891790269,0.155543688353157,0.223203429184022,0.2,0.159556978454616,0.0950530001073545,525.1875,0.820694025352308,1
"Anoura caudifer",0,0.717368961973278,0.806451612903226,0.846153846153846,0.970588235294118,0.760752688172043,1,1,0.883301707779886,0.143982300884956,0.0333485976863926,0.384816115940614,0.202851931769791,0.165574762703038,0.2,0.189291911096422,0.122187653521628,528.3125,0.87307713153455,1,0,0.705549845837616,0.874551971326165,0.726377952755906,0.881889763779528,0.619175627240143,1,1,0.73719165085389,0.146973684210526,0.0167329503808272,0.474374651262539,0.155212020934029,0.324120566119254,0.2,0.159556978454616,0.111422113134828,484.6875,0.818092101474156,1
"Lichonycteris obscura",0,0.802158273381295,0.599462365591398,0.846153846153846,0.948529411764706,0.879928315412186,1,1,0.979127134724858,0.136637168141593,0.0722203597271896,0.384816115940614,0.204484343108809,0.0766800902568527,0.2,0.189291911096422,0.0717305154528662,538.25,0.881919918378536,1,0,0.834532374100719,0.64247311827957,0.726377952755906,0.665354330708661,0.774193548387097,1,1,0.895635673624288,0.131315789473684,0.0440323679614446,0.474374651262539,0.158285093014782,0.220143582708968,0.2,0.159556978454616,0.0647947673314554,503.625,0.81732087473203,1
"Mystacina tuberculata",0,0.981500513874615,0.812724014336918,0.846153846153846,0.783088235294118,0.869175627240143,1,1,0.77988614800759,0.10929203539823,0.0321174363589367,0.384816115940614,0.20748312499006,0.0838373635499275,0.2,0.189291911096422,0.166660871992562,556.4375,0.884066048113404,1,0,0.969167523124358,0.958781362007168,0.726377952755906,0.744094488188976,0.655017921146953,1,1,0.63472485768501,0.109736842105263,0.010693174263449,0.474374651262539,0.157149891530347,0.302349200031676,0.2,0.159556978454616,0.142653350493814,515.625,0.836020513113546,1
"Mesophylla macconnelli",0,0.701952723535457,0.717741935483871,0.846153846153846,0.941176470588235,0.923835125448029,1,1,0.9573055028463,0.145663716814159,0.0524176706788292,0.384816115940614,0.2047923377048,0.0614623935218194,0.2,0.189291911096422,0.0849201143804882,545.5625,0.886020700506967,1,0,0.699383350462487,0.67831541218638,0.726377952755906,0.673228346456693,0.871863799283154,1,1,0.879506641366224,0.147631578947368,0.0384915385481608,0.474374651262539,0.158200881070741,0.14509014112318,0.2,0.159556978454616,0.0704616417268518,503.9375,0.816084437813855,1
"Rhynchonycteris naso",0,0.892086330935252,0.800179211469534,0.93956043956044,0.996323529411765,0.649641577060932,NA,1,0.926944971537002,0.124424778761062,0.0346561877727996,0.310173452612299,0.199216693280998,0.24219910585052,NA,0.189291911096422,0.0985403612954523,599.785714285714,0.886390865710703,1,0,0.856115107913669,0.721326164874552,0.911417322834646,0.992125984251969,0.666666666666667,NA,1,0.798861480075901,0.128684210526316,0.0314921024986237,0.385306862974775,0.150522652019889,0.295651585362294,NA,0.159556978454616,0.0922803069916338,557.214285714286,0.8495018180882,1
"Lonchophylla robusta",0,0.761048304213772,0.902329749103943,0.968864468864469,0.992647058823529,0.838709677419355,NA,1,0.92314990512334,0.140619469026549,0.0210352022801058,0.238934545485357,0.19940744894345,0.111127849575311,NA,0.189291911096422,0.101080892616376,628.428571428571,0.912392737649772,1,0,0.760534429599178,0.966845878136201,0.96259842519685,1,0.826164874551971,NA,1,0.85673624288425,0.141184210526316,0.00990549055320722,0.300488109478912,0.149631862061788,0.172898021275633,NA,0.159556978454616,0.0768412615475304,619.357142857143,0.910411407195493,1
