"Sp","Betacov.2021","R.Alb.2021","R.Car3.2021","R.Gut1.2021","R.Stock1.2021","P.Alb.2021","P.Car3.2021","P.Gut1.2021","P.Stock1.2021","Rank.2021","PropRank.2021","InSample.2021","Betacov.2020","R.Alb.2020","R.Car3.2020","R.Gut1.2020","R.Stock1.2020","P.Alb.2020","P.Car3.2020","P.Gut1.2020","P.Stock1.2020","Rank.2020","PropRank.2020","InSample.2020"
"Hipposideros scutinares",0,NA,0.67831541218638,0.469534050179211,NA,NA,0.0598871428021099,0.450638707669165,NA,640.5,0.573924731182796,0,0,NA,0.896953405017921,0.378136200716846,NA,NA,0.0157816122126571,0.556630469781188,NA,711.5,0.637544802867384,0
"Rhinolophus ziama",0,NA,0.693996415770609,0.455197132616487,NA,NA,0.0567049976587906,0.454558210982857,NA,641.25,0.574596774193548,0,0,NA,0.960125448028674,0.382616487455197,NA,NA,0.0106345183437003,0.55627478808192,NA,749.25,0.671370967741935,0
"Hypsugo crassulus",0,NA,0.277777777777778,0.670250896057348,0.777039848197344,NA,0.27255226135558,0.228029825589555,0.167598867084754,625.666666666667,0.57502284067749,0,0,NA,0.282258064516129,0.794802867383513,0.952561669829222,NA,0.158238863487684,0.200644990556777,0.037706407395659,735.333333333333,0.676540867242954,0
"Mormoops magna",0,NA,0.67831541218638,0.473118279569892,NA,NA,0.0598871428021099,0.44869976561146,NA,642.5,0.575716845878136,0,0,NA,0.896953405017921,0.380824372759857,NA,NA,0.0157816122126571,0.556345168551346,NA,713,0.638888888888889,0
"Pipistrellus sturdeei",0,NA,0.658602150537634,0.492831541218638,NA,NA,0.0618290361156536,0.431098959509478,NA,642.5,0.575716845878136,0,0,NA,0.881720430107527,0.39426523297491,NA,NA,0.0162903795386763,0.552656304493697,NA,712,0.637992831541219,0
"Nycteris parisii",0,0.957862281603289,0.494623655913978,0.558243727598566,0.292220113851992,0.115132743362832,0.11505576164235,0.3491396642039,0.359354139282245,603.75,0.575737444741957,0,0,0.993833504624872,0.522401433691756,0.597670250896057,0.386148007590133,0.103947368421053,0.0718267853660062,0.33951260505677,0.224628883822383,656,0.625013299200704,0
"Histiotus humboldti",0,NA,0.67831541218638,0.474014336917563,NA,NA,0.0598871428021099,0.448647232480493,NA,643,0.576164874551971,0,0,NA,0.896953405017921,0.383512544802867,NA,NA,0.0157816122126571,0.556239515457703,NA,714.5,0.640232974910394,0
"Vespadelus finlaysoni",0,0.540082219938335,0.53494623655914,0.630824372759857,0.603415559772296,0.173716814159292,0.0979700425010031,0.256837103173331,0.222107286666976,615.625,0.577317097257407,0,0,0.537512846865365,0.528673835125448,0.482078853046595,0.703984819734345,0.171842105263158,0.0698063209053567,0.464428859135643,0.123388250814243,598.25,0.563062588692938,0
"Nyctophilus walkeri",0,0.559095580678314,0.587813620071685,0.594086021505376,0.570208728652751,0.172300884955752,0.0747694102898246,0.304057218867566,0.231547457949177,616,0.577800987727032,0,0,0.591983556012333,0.574372759856631,0.592293906810036,0.732447817836812,0.167894736842105,0.0565190131373893,0.345862749281841,0.112902213817332,662.5,0.622774510128953,0
"Mormopterus beccarii",0,0.859198355601233,0.443548387096774,0.547491039426523,0.467741935483871,0.128938053097345,0.141431967070487,0.368861435114838,0.272321262717428,608.75,0.5794949294021,0,0,0.851490236382323,0.445340501792115,0.446236559139785,0.383301707779886,0.128947368421053,0.0906258125780242,0.496512084541515,0.226453503280272,556.875,0.531592251273527,0
"Myotis hermani",0,0.352517985611511,0.425627240143369,0.735663082437276,0.804554079696395,0.184867256637168,0.149857733512994,0.181332738376182,0.158498504094285,621.75,0.579590596972138,0,0,0.421377183967112,0.517921146953405,0.615591397849462,0.926944971537002,0.178421052631579,0.0738550965270812,0.325624921524614,0.0495524095650211,663,0.620458675076745,0
"Pteropus pelewensis",0,0.462487153134635,0.510752688172043,0.740143369175627,0.605313092979127,0.177964601769911,0.104007725693415,0.178482127532959,0.221370352573037,621,0.579674075865358,0,0,0.432682425488181,0.588709677419355,0.562724014336918,0.66034155597723,0.177631578947368,0.0531900382207567,0.373110638156452,0.136773390450337,600.5,0.561114418305421,0
"Hipposideros inornatus",0,0.875642343268243,0.732974910394265,0.445340501792115,0.270398481973435,0.126637168141593,0.0495602185985014,0.459328960463232,0.37703304793334,613,0.581089059357014,0,0,0.899280575539568,0.693548387096774,0.437275985663082,0.276091081593928,0.123157894736842,0.0365373458600428,0.507763107489811,0.271423194303467,607,0.576549007473338,0
"Pteropus insularis",0,0.46813977389517,0.628136200716846,0.672043010752688,0.571157495256167,0.177787610619469,0.067056172178364,0.227388508151859,0.231419443534337,627.125,0.584869120155218,0,0,0.462487153134635,0.753584229390681,0.580645161290323,0.716318785578748,0.175526315789474,0.0275656584899508,0.359689295209951,0.117929946939876,673.5,0.628258832348597,0
"Myotis ciliolabrum",0,0.428057553956835,0.619623655913978,0.471326164874552,0.820683111954459,0.179557522123894,0.0683168231551489,0.449512207498756,0.149344415750154,624.75,0.584922621674956,0,0,0.464542651593011,0.844534050179211,0.359318996415771,0.994307400379507,0.175394736842105,0.0186668644914028,0.567124461536298,-0.000493173888960613,710.875,0.665675774641875,0
"Myotis oreias",0,0.46813977389517,0.39247311827957,0.612007168458781,0.868121442125237,0.177787610619469,0.167868101229003,0.278348056346948,0.129941396839783,622.875,0.58518537568969,0,0,0.472250770811922,0.459677419354839,0.793010752688172,0.92314990512334,0.174868421052632,0.0878194950465573,0.20107260061812,0.0502541427702232,707.625,0.662022211994568,0
"Rhogeessa parvula",0,0.344295991778006,0.718637992831541,0.879032258064516,0.403225806451613,0.185486725663717,0.0521907883973172,0.0770086280969373,0.295635064436921,635.75,0.586298012281419,0,0,0.405960945529291,0.667562724014337,0.85752688172043,0.47438330170778,0.179473684210526,0.0402327160569844,0.152799370924694,0.187027133734878,649.25,0.601358463242959,0
"Arielulus cuprosus",0,0.543165467625899,0.553763440860215,0.511648745519713,0.73719165085389,0.173628318584071,0.0879812050720106,0.410947348663927,0.178930912329652,623.625,0.586442326214929,0,0,0.523638232271326,0.57258064516129,0.690860215053763,0.765654648956357,0.172631578947368,0.0574378184107245,0.281979738825689,0.102791473843228,681.625,0.638183435360684,0
"Hipposideros pelingensis",0,0.811921891058582,0.627240143369176,0.698924731182796,0.208728652751423,0.135752212389381,0.0671433958698853,0.203370956756587,0.427030164534368,622.5,0.586703854590494,0,0,0.888489208633094,0.603046594982079,0.697132616487455,0.221062618595825,0.124736842105263,0.0500220077087038,0.27884850134929,0.300049075912862,637.125,0.602432759674613,0
"Myotis bucharensis",0,0.374614594039054,0.67831541218638,0.455197132616487,0.838709677419355,0.183097345132743,0.0598871428021099,0.454558210982857,0.141465618639266,628.375,0.586709204065319,0,0,0.344295991778006,0.896953405017921,0.387992831541219,0.807400379506641,0.183552631578947,0.0157816122126571,0.55592263495222,0.0899259030021115,655,0.609160651960947,0
"Hesperoptenus doriae",0,0.543165467625899,0.377240143369176,0.6415770609319,0.794117647058823,0.173628318584071,0.177245590159609,0.24991576412686,0.16277971067008,625.625,0.589025079746449,0,0,0.618705035971223,0.442652329749104,0.638888888888889,0.851992409867173,0.164736842105263,0.0913571312926364,0.313699148326133,0.0777150925347086,676.75,0.638059666119097,0
"Scotorepens balstoni",0,0.63103802672148,0.5,0.647849462365591,0.577798861480076,0.164247787610619,0.109136718282116,0.244420736786509,0.229822553441609,626,0.589171587641787,0,0,0.626927029804728,0.488351254480287,0.529569892473118,0.528462998102467,0.1625,0.0811515598164946,0.406413879780593,0.168180952103505,575.75,0.54332779371515,0
"Enchisthenes hartii",0,0.669064748201439,0.438172043010753,0.484767025089606,0.767552182163188,0.148938053097345,0.146269010268895,0.438385920680667,0.169807364669896,622.5,0.589888999616246,0,0,0.697841726618705,0.435483870967742,0.407706093189964,0.746679316888046,0.147763157894737,0.092973440513202,0.536119675080754,0.109963366504125,601.75,0.571927751916114,0
"Eptesicus kobayashii",0,NA,0.648745519713262,0.362903225806452,0.766603415559772,NA,0.0638639598493598,0.562414983517111,0.170074732049102,645.666666666667,0.592750720359829,0,0,NA,0.85573476702509,0.315412186379928,0.518026565464896,NA,0.0182369604775749,0.600945248204096,0.171569633756093,617.666666666667,0.563057839623305,0
"Miniopterus gleni",0,NA,0.635304659498208,0.552867383512545,NA,NA,0.0653622004823769,0.353172533684676,NA,663,0.594086021505376,0,0,NA,0.537634408602151,0.53405017921147,NA,NA,0.0676964709133448,0.402809976528369,NA,598,0.53584229390681,0
"Sauromys petrophilus",0,0.6896197327852,0.525089605734767,0.766129032258065,0.404174573055028,0.146725663716814,0.0994848925378383,0.158751896967067,0.295580475060088,634.5,0.596253235958265,0,0,0.647482014388489,0.42741935483871,0.801075268817204,0.344402277039848,0.156184210526316,0.0951372779141971,0.192942270497453,0.245452060331497,591,0.555094728771063,0
"Pteropus molossinus",0,NA,0.637992831541219,0.657706093189964,0.497153700189753,NA,0.0649878816733486,0.239419630957017,0.257086852730774,656.666666666667,0.597617541640312,0,0,NA,0.78405017921147,0.582437275985663,0.48292220113852,NA,0.0234918730069755,0.35884820958469,0.179362815340749,678,0.616469885445218,0
"Rhogeessa tumida",0,0.28879753340185,0.731182795698925,0.71326164874552,0.659392789373814,0.190884955752212,0.0499251099502094,0.194055529423098,0.205816107902376,647,0.598158691805027,0,0,0.276464542651593,0.646057347670251,0.64336917562724,0.844402277039848,0.191578947368421,0.0436251907818711,0.311343074837494,0.080100612702098,649.5,0.602573335747233,0
"Mormopterus loriae",0,0.931654676258993,0.491935483870968,0.583333333333333,0.387096774193548,0.119469026548673,0.116995794111487,0.324125949397176,0.304678944994992,628.625,0.598505066914211,0,0,0.935251798561151,0.496415770609319,0.6084229390681,0.479127134724858,0.118421052631579,0.0784601441463059,0.330545358705067,0.181856916692249,662,0.629804410740857,0
"Hipposideros thomensis",0,0.865364850976362,0.522401433691756,0.82258064516129,0.184060721062619,0.127522123893805,0.100338784053161,0.122911919866569,0.439021119608072,634.25,0.598601912723007,0,0,0.891058581706064,0.504480286738351,0.907706093189964,0.265654648956357,0.124342105263158,0.0772498628363146,0.123563678581135,0.275568933940076,680.75,0.642224902647684,0
"Myotis goudoti",0,0.324768756423433,0.57258064516129,0.556451612903226,0.942125237191651,0.187610619469027,0.0791637518380922,0.350591827382734,0.0924374129216635,642.25,0.5989815629199,0,0,0.354573484069887,0.490143369175627,0.474910394265233,0.871916508538899,0.182631578947368,0.0805518943916548,0.471918795595196,0.0727551106977352,585.25,0.547885939012412,0
"Molossus sinaloae",0,0.765673175745118,0.647849462365591,0.488351254480287,0.509487666034156,0.140176991150442,0.0639433142199829,0.435827813329444,0.251758520257398,637.5,0.602840389656288,0,0,0.770811921891059,0.622759856630824,0.417562724014337,0.565464895635674,0.14,0.0473746953993853,0.526080251472964,0.158441024921066,626.75,0.594149849542973,0
"Glauconycteris kenyacola",0,NA,0.611111111111111,0.60663082437276,0.592030360531309,NA,0.0700848847083676,0.288821336900433,0.226317982115263,661,0.60325743200506,0,0,NA,0.542114695340502,0.770609318996416,0.601518026565465,NA,0.0662572635277543,0.223424216647987,0.150484062000637,699.666666666667,0.638080680300794,0
"Hypsugo kitcheneri",0,0.44912641315519,0.514336917562724,0.755376344086022,0.697343453510436,0.17858407079646,0.103239315778624,0.168062286089676,0.191001011224041,647.25,0.604045782078593,0,0,0.501027749229188,0.547491039426523,0.806451612903226,0.875711574952562,0.173552631578947,0.0644267747596433,0.189889017359565,0.0719855439094408,730.375,0.682670494127875,0
"Miniopterus minor",0,0.875642343268243,0.436379928315412,0.523297491039427,0.582542694497154,0.126637168141593,0.146758878274685,0.400817789273984,0.228025103234051,634.25,0.604465614280059,0,0,0.858170606372045,0.371863799283154,0.526881720430108,0.555977229601518,0.128289473684211,0.114426312025386,0.410985519574376,0.160977769692178,606,0.578223338921706,0
"Pipistrellus minahassae",0,NA,0.633512544802867,0.728494623655914,0.452561669829222,NA,0.0656210073416213,0.184162830519247,0.276951033251377,665.666666666667,0.604856279429334,0,0,NA,0.612903225806452,0.656810035842294,0.55977229601518,NA,0.0482864854633069,0.301575165866211,0.160134290463127,669,0.609828519221309,0
"Pteropus vetulus",0,0.458376156217883,0.695340501792115,0.721326164874552,0.544592030360531,0.178141592920354,0.0565186561627069,0.18923568439968,0.23991686429731,650.25,0.60490871331127,0,0,0.456320657759507,0.772401433691756,0.651433691756272,0.574952561669829,0.176052631578947,0.0250126167062839,0.30487623905479,0.156439365287671,659.75,0.613777086219341,0
"Pteropus aruensis",0,0.47584789311408,0.554659498207885,0.885304659498208,0.505692599620493,0.177433628318584,0.0875009585722463,0.0749746002431046,0.253232333159662,650.75,0.605376162610167,0,0,0.519527235354573,0.631720430107527,0.899641577060932,0.299810246679317,0.172894736842105,0.0454367003860609,0.127067144960621,0.26276459738122,632.625,0.587674872300587,0
"Mormopterus doriae",0,0.934224049331963,0.348566308243728,0.64336917562724,0.496204933586338,0.119115044247788,0.19411165340962,0.249015454030978,0.258767632925359,634.75,0.605591116697317,0,0,0.91983556012333,0.408602150537634,0.741039426523297,0.675521821631879,0.120526315789474,0.0998091258150006,0.244797625456324,0.132566981517576,722.5,0.686249739704035,0
"Nycteris woodi",0,0.754367934224049,0.629032258064516,0.659498207885305,0.390891840607211,0.141150442477876,0.0666651211458037,0.237809997247433,0.301022726581452,646,0.60844756019527,0,0,0.765159301130524,0.578853046594982,0.668458781362007,0.467741935483871,0.140657894736842,0.0555679435785831,0.29476453842963,0.189121601291036,657.375,0.620053266142846,0
"Triaenops furculus",0,0.945529290853032,0.566308243727599,0.601254480286738,0.323529411764706,0.117345132743363,0.0806679534981668,0.292260143021808,0.341720936112287,641,0.609155356658019,0,0,0.9224049331963,0.476702508960573,0.53494623655914,0.130929791271347,0.120131578947368,0.0842921517522205,0.402461497517621,0.411971065736921,541.125,0.51624586749684,0
"Myotis australis",0,0.492291880781089,0.655913978494624,0.468637992831541,0.826375711574953,0.176548672566372,0.0623519576729019,0.451037504996955,0.145091699610715,651.25,0.610804890920552,0,0,0.501027749229188,0.879032258064516,0.390681003584229,0.912713472485769,0.173552631578947,0.0164820885401514,0.55509082725925,0.0563350382311097,716.625,0.670863620840926,0
"Mops leucostigma",0,0.841726618705036,0.573476702508961,0.507168458781362,0.523719165085389,0.131061946902655,0.0786960993927072,0.415128724204785,0.247228773469028,644.25,0.611522736270187,0,0,0.801130524152107,0.483870967741935,0.361111111111111,0.409867172675522,0.135921052631579,0.0826336663576834,0.565617908128298,0.211219285424686,538.625,0.513994943920169,0
"Pipistrellus collinus",0,0.330935251798561,0.825268817204301,0.864695340501792,0.427893738140417,0.186814159292035,0.0300420143332092,0.0859431750143758,0.283622942199045,664.75,0.612198286911268,0,0,0.362281603288798,0.82258064516129,0.799283154121864,0.603415559772296,0.182368421052632,0.0203626687644417,0.19420369145942,0.150052831740459,699.625,0.646890240586062,0
"Idionycteris phyllotis",0,0.403391572456321,0.711469534050179,0.64426523297491,0.692599620493359,0.181238938053097,0.0535072950965812,0.248532433397216,0.194172499057646,658.875,0.612931489993692,0,0,0.52158273381295,0.638888888888889,0.725806451612903,0.712523719165085,0.172763157894737,0.0444973984403697,0.26381689115726,0.120002562379679,695.375,0.649700448369957,0
"Artibeus aztecus",0,0.78879753340185,0.447132616487455,0.549283154121864,0.670777988614801,0.137699115044248,0.140763960844848,0.363251473225892,0.203364121605449,646.625,0.613997823156492,0,0,0.807810894141829,0.42921146953405,0.557347670250896,0.611954459203036,0.135394736842105,0.0946638900158004,0.378992590557348,0.148109026458646,633,0.601581123282453,0
"Saccopteryx bilineata",0,0.910071942446043,0.651433691756272,0.255376344086022,0.641366223908918,0.122920353982301,0.0634846716760386,0.709517784034118,0.210259343457773,643.375,0.614562050549314,0,0,0.908530318602261,0.597670250896057,0.360215053763441,0.658444022770398,0.122105263157895,0.0515199465230252,0.566222245300217,0.13696302263638,661.75,0.631214911508039,0
