"Sp","Betacov.2021","R.Alb.2021","R.Dal1.2021","R.Far1.2021","R.Po2.2021","R.Po3.2021","Rank.2021","PropRank.2021","InSample.2021","Betacov.2020","R.Alb.2020","R.Dal1.2020","R.Far1.2020","R.Po2.2020","R.Po3.2020","Rank.2020","PropRank.2020","InSample.2020"
"Delphinus delphis",0,NA,0.812071330589849,0.607142857142857,NA,1,530.833333333333,0.806404729244235,1,0,NA,0.805633802816901,0.908450704225352,NA,1,586.333333333333,0.904694835680751,1
"Rupicapra rupicapra",0,0.324952335557674,0.925925925925926,0.978021978021978,NA,1,827.25,0.807225059876394,1,0,0.330076263107722,0.922535211267606,0.969014084507042,NA,1,817.5,0.805406389720592,1
"Phocoena phocoena",0,NA,0.812071330589849,0.60989010989011,NA,1,531.5,0.807320480159986,1,0,NA,0.805633802816901,0.91830985915493,NA,1,588.666666666667,0.907981220657277,1
"Mungos mungo",0,0.273355576739752,0.991769547325103,0.965659340659341,NA,1,782.875,0.807696116181049,1,0,0.294804575786463,0.991549295774648,0.812676056338028,NA,1,765,0.774757481974785,1
"Reithrodontomys mexicanus",0,0.621186844613918,0.694101508916324,0.733516483516483,1,1,895.6,0.809760967409345,1,0,0.647640610104862,0.680281690140845,0.667605633802817,1,1,897.9,0.799105586809705,1
"Baiomys taylori",0,0.617612011439466,0.772976680384088,0.861263736263736,NA,1,1085.125,0.812963107021823,1,0,0.647640610104862,0.765492957746479,0.938028169014084,NA,1,1117.25,0.837790434216356,1
"Hoplomys gymnurus",0,0.878455672068637,0.636488340192044,0.740384615384615,NA,1,1311.875,0.813832156911324,1,0,0.917778836987607,0.614084507042253,0.832394366197183,NA,1,1355,0.841064427556761,1
"Funambulus tristriatus",0,0.814108674928503,0.42798353909465,0.831043956043956,1,1,1032.9,0.814627234013422,1,0,0.863560533841754,0.35,0.873239436619718,1,1,1061.4,0.817359994092294,1
"Neotoma cinerea",0,0.725571973307912,0.903292181069959,0.630494505494505,NA,1,1180.125,0.814839664968094,1,0,0.637154432793136,0.899295774647887,0.698591549295775,NA,1,1087.5,0.8087604391842,1
"Cercopithecus petaurista",0,0.446615824594852,0.853909465020576,0.960164835164835,NA,1,938.5,0.815172531195066,1,0,0.50917540514776,0.848591549295775,0.716901408450704,NA,1,947.5,0.76866709072356,1
"Proechimys guairae",0,0.746663489037178,0.636488340192044,0.879120879120879,NA,1,1198.875,0.815568177087525,1,0,0.756315538608198,0.614084507042253,0.742253521126761,NA,1,1169.625,0.778163391694303,1
"Pithecia pithecia",0,0.704122974261201,0.636488340192044,0.921703296703297,NA,1,1162,0.815578652789135,1,0,0.732840800762631,0.614084507042253,0.835211267605634,NA,1,1161.5,0.79553414385263,1
"Leptonychotes weddellii",0,0.783603431839847,0.868312757201646,0.611263736263736,NA,1,1231.125,0.815794981326307,1,0,0.83567683508103,0.863380281690141,0.932394366197183,NA,1,1330.875,0.907862870742088,1
"Presbytis melalophos",0,0.482602478551001,0.694101508916324,0.906593406593407,1,1,804.5,0.816659478812146,1,0,0.513465204957102,0.680281690140845,0.916901408450704,1,1,820.7,0.82212966070973,1
"Sciurus granatensis",0,0.697688274547188,0.636488340192044,0.945054945054945,NA,1,1159.5,0.819807889948544,1,0,0.782769304099142,0.614084507042253,0.902816901408451,NA,1,1225.875,0.824917678137462,1
"Dipodomys nitratoides",0,0.974737845567207,0.42798353909465,0.718406593406593,1,1,1151.3,0.82422559561369,1,0,0.96234509056244,0.35,0.66056338028169,1,1,1114.1,0.794581694168826,1
"Oryzomys alfaroi",0,NA,0.636488340192044,0.836538461538462,NA,1,543.833333333333,0.824342267243502,1,0,NA,0.614084507042253,0.895774647887324,NA,1,538,0.836619718309859,1
"Proechimys longicaudatus",0,0.764418493803622,0.772976680384088,0.762362637362637,NA,1,1221.125,0.824939452887587,1,0,0.770257387988561,0.765492957746479,0.861971830985915,NA,1,1232.375,0.849430544180239,1
"Oryzomys angouya",0,NA,0.853909465020576,0.622252747252747,NA,1,544.666666666667,0.825387404091108,1,0,NA,0.848591549295775,0.874647887323944,NA,1,588.5,0.907746478873239,1
"Spermophilus citellus",0,0.469137273593899,0.993141289437586,0.839285714285714,NA,1,965.5,0.8253910693293,1,0,0.435653002859867,0.992957746478873,0.992957746478873,NA,1,945,0.855392123954403,1
"Ozotoceros bezoarticus",0,0.437082936129647,0.965020576131687,0.917582417582418,NA,1,941,0.829921482460938,1,0,0.464728312678742,0.962676056338028,0.891549295774648,NA,1,952.125,0.829738416197854,1
"Cebus apella",0,0.697688274547188,0.694101508916324,0.759615384615385,1,1,963.6,0.830281033615779,1,0,0.693160152526215,0.680281690140845,0.822535211267606,1,1,958.1,0.839195410786933,1
"Halichoerus grypus",0,0.610819828408008,0.812071330589849,0.903846153846154,NA,1,1092.875,0.831684328211003,1,0,0.629408960915157,0.805633802816901,0.688732394366197,NA,1,1061,0.780943789524564,1
"Saiga tatarica",0,0.525262154432793,0.83196159122085,0.982142857142857,NA,1,1021,0.834841650699125,1,0,0.525262154432793,0.826056338028169,0.612676056338028,NA,1,941.875,0.740998637199748,1
"Zalophus californianus",0,0.619161105815062,0.945816186556927,0.776098901098901,NA,1,1102.75,0.835269048367723,1,0,0.634771210676835,0.942957746478873,0.570422535211268,NA,1,1070,0.787037873091744,1
"Dipodomys merriami",0,0.80743565300286,0.772976680384088,0.766483516483517,NA,1,1267,0.836723962467616,1,0,0.799451858913251,0.765492957746479,0.952112676056338,NA,1,1279,0.879264373179017,1
"Spermophilus fulvus",0,0.56637273593899,0.853909465020576,0.932692307692308,NA,1,1059.125,0.838243627162968,1,0,0.531220209723546,0.848591549295775,0.869014084507042,NA,1,997.625,0.812206460881591,1
"Rusa timorensis",0,0.555886558627264,0.921124828532236,0.877747252747253,NA,1,1050.375,0.838689659976688,1,0,0.620710200190658,0.917605633802817,0.93943661971831,NA,1,1116.25,0.869438113427946,1
"Pusa sibirica",0,0.655624404194471,0.812071330589849,0.89010989010989,NA,1,1137.375,0.839451406223553,1,0,0.693160152526215,0.805633802816901,0.909859154929577,NA,1,1167.125,0.852163277568174,1
"Trachypithecus obscurus",0,0.41265490943756,0.989026063100137,0.964285714285714,NA,1,928.25,0.841491671705853,1,0,0.491658722592946,0.988732394366197,0.949295774647887,NA,1,995.25,0.857421722901758,1
"Odobenus rosmarus",0,0.645257387988561,0.951303155006859,0.770604395604396,NA,1,1130.125,0.841791234649954,1,0,0.683746425166826,0.948591549295775,0.845070422535211,NA,1,1171.125,0.869352099249453,1
"Dipodomys heermanni",0,0.897878932316492,0.42798353909465,0.891483516483517,1,1,1112,0.843469197578932,1,0,0.891205910390848,0.35,0.928169014084507,1,1,1092.4,0.833874984895071,1
"Nectomys squamipes",0,0.650500476644423,0.694101508916324,0.884615384615385,1,1,942.2,0.845843474035226,1,0,0.632387988560534,0.680281690140845,0.771830985915493,1,1,899.9,0.816900132923374,1
"Sylvilagus nuttallii",0,0.930409914204004,0.42798353909465,0.902472527472527,1,1,1140.9,0.852173196154236,1,0,0.895853193517636,0.35,0.723943661971831,1,1,1067.3,0.793959371097893,1
"Funisciurus congicus",0,0.630958055290753,0.853909465020576,0.931318681318681,NA,1,1126.625,0.854046550407503,1,0,0.759532888465205,0.848591549295775,0.77887323943662,NA,1,1221.125,0.8467494192994,1
"Tamias minimus",0,0.867492850333651,0.903292181069959,0.646978021978022,NA,1,1332,0.854440763345408,1,0,0.855338417540515,0.899295774647887,0.945070422535211,NA,1,1360.125,0.924926153680903,1
"Globicephala melas",0,NA,0.812071330589849,0.755494505494505,NA,1,566.833333333333,0.855855278694785,1,0,NA,0.805633802816901,0.574647887323944,NA,1,507.333333333333,0.793427230046948,1
"Cebus capucinus",0,0.801358436606292,0.772976680384088,0.857142857142857,NA,1,1277.125,0.857869493533309,1,0,0.838298379408961,0.765492957746479,0.919718309859155,NA,1,1314,0.880877411753649,1
"Hylobates moloch",0,0.668970448045758,0.970507544581619,0.798076923076923,NA,1,1163.5,0.859388728926075,1,0,0.714609151572927,0.96830985915493,0.884507042253521,NA,1,1214,0.891856513245344,1
"Cercocebus atys",0,0.539442326024785,0.93278463648834,0.968406593406593,NA,1,1051.75,0.86015838897993,1,0,0.55838894184938,0.929577464788732,0.964788732394366,NA,1,1057.5,0.86318878475812,1
"Pongo abelii",0,0.678741658722593,0.970507544581619,0.792582417582418,NA,1,1172.75,0.860457905221657,1,0,0.637154432793136,0.96830985915493,0.846478873239437,NA,1,1126,0.862985791296876,1
"Coendou rothschildi",0,0.814108674928503,0.772976680384088,0.85989010989011,NA,1,1291,0.861743866300675,1,0,0.89335081029552,0.765492957746479,0.936619718309859,NA,1,1374.75,0.898865871587964,1
"Saguinus geoffroyi",0,0.928503336510963,0.42798353909465,0.957417582417582,1,1,1147.3,0.862780891604639,1,0,0.929575786463298,0.35,0.752112676056338,1,1,1099.6,0.806337692503927,1
"Choloepus didactylus",0,0.880004766444233,0.636488340192044,0.93543956043956,NA,1,1349,0.862983166768959,1,0,0.878693994280267,0.614084507042253,0.808450704225352,NA,1,1309.75,0.825307301386968,1
"Pudu puda",0,0.604623450905624,0.877914951989026,0.976648351648352,NA,1,1111.625,0.864796688635751,1,0,0.612488083889418,0.873239436619718,0.904225352112676,NA,1,1093.5,0.847488218155453,1
"Rupicapra pyrenaica",0,0.586749285033365,0.877914951989026,0.997252747252747,NA,1,1096.625,0.865479246068785,1,0,0.590443279313632,0.873239436619718,0.61830985915493,NA,1,1019.625,0.77049814377207,1
"Sciurus variegatoides",0,0.874642516682555,0.636488340192044,0.951923076923077,NA,1,1346.375,0.865763483449419,1,0,0.907173498570067,0.614084507042253,0.83943661971831,NA,1,1345.125,0.840173656332658,1
"Tamias amoenus",0,0.917778836987607,0.903292181069959,0.649725274725275,NA,1,1385.25,0.86769907319571,1,0,0.920519542421354,0.899295774647887,0.826760563380282,NA,1,1407.5,0.911643970112381,1
"Peromyscus boylii",0,0.684938036224976,0.903292181069959,0.888736263736264,NA,1,1184.5,0.8692416202578,1,0,0.612488083889418,0.899295774647887,0.977464788732394,NA,1,1111.125,0.872312161817425,1
"Delphinapterus leucas",0,NA,0.997942386831276,0.615384615384615,NA,1,578,0.87110900073863,1,0,NA,0.997887323943662,0.597183098591549,NA,1,558.166666666667,0.865023474178404,1
"Aotus azarae",0,0.794208770257388,0.812071330589849,0.885989010989011,NA,1,1282,0.873067277959062,1,0,0.759532888465205,0.805633802816901,0.802816901408451,NA,1,1217.75,0.841995898172639,1
"Saguinus labiatus",0,0.865228789323165,0.997942386831276,0.635989010989011,NA,1,1344.875,0.874790046785863,1,0,0.855338417540515,0.997887323943662,0.611267605633803,NA,1,1318.375,0.866123336779495,1
"Chaetodipus spinatus",0,0.941491897044805,0.694101508916324,0.75,1,1,1166.8,0.877118681192226,1,0,0.955791229742612,0.680281690140845,0.757746478873239,1,1,1169.3,0.878763879751339,1
"Sylvilagus aquaticus",0,0.953765490943756,0.694101508916324,0.743131868131868,1,1,1176.1,0.87819977359839,1,0,0.9430409914204,0.680281690140845,0.785915492957746,1,1,1162.6,0.881847634903798,1
"Caluromys derbianus",0,NA,0.772976680384088,0.875,NA,1,586.333333333333,0.882658893461363,1,0,NA,0.765492957746479,0.953521126760563,NA,1,587.5,0.906338028169014,1
"Pelomys isseli",0,NA,0.912894375857339,0.741758241758242,NA,1,588,0.88488420587186,1,0,NA,0.909154929577465,0.929577464788732,NA,1,615.833333333333,0.946244131455399,1
"Trinomys iheringi",0,0.838775023832221,0.694101508916324,0.898351648351648,1,1,1102.2,0.886245636220039,1,0,0.802430886558627,0.680281690140845,0.81830985915493,1,1,1049.2,0.86020448717088,1
"Macaca tonkeana",0,0.62547664442326,0.957475994513032,0.967032967032967,NA,1,1146.25,0.887496401492315,1,0,0.686725452812202,0.954929577464789,0.729577464788732,NA,1,1154.875,0.842808123766431,1
"Marmosa murina",0,NA,0.694101508916324,0.864010989010989,1,1,491.625,0.889528124481828,1,0,NA,0.680281690140845,0.857746478873239,1,1,476.75,0.884507042253521,1
"Macaca cyclopis",0,0.810414680648236,0.925925925925926,0.825549450549451,NA,1,1308.75,0.890472514280903,1,0,0.799451858913251,0.922535211267606,0.880281690140845,NA,1,1294.125,0.900567190080425,1
"Macaca nigra",0,0.764418493803622,0.957475994513032,0.840659340659341,NA,1,1269,0.890638457243999,1,0,0.773355576739752,0.954929577464789,0.994366197183099,NA,1,1292.75,0.93066283784691,1
"Isoodon macrourus",0,NA,0.694101508916324,0.872252747252747,1,1,493.125,0.891588564042268,1,0,NA,0.680281690140845,0.915492957746479,1,1,487,0.898943661971831,1
"Macaca ochreata",0,0.630958055290753,0.957475994513032,0.98489010989011,NA,1,1155.25,0.893331039923474,1,0,0.699714013346044,0.954929577464789,0.97887323943662,NA,1,1212.75,0.908379207561863,1
"Stenella coeruleoalba",0,NA,0.812071330589849,0.870879120879121,NA,1,594.833333333333,0.894316817156323,1,0,NA,0.805633802816901,0.946478873239437,NA,1,595.333333333333,0.917370892018779,1
"Macropus rufus",0,NA,0.742112482853224,0.943681318681319,NA,1,595.5,0.895264600511514,1,0,NA,0.733802816901408,0.957746478873239,NA,1,581,0.897183098591549,1
"Cabassous centralis",0,0.886320305052431,0.772976680384088,0.927197802197802,NA,1,1379,0.89662369690858,1,0,0.909795042897998,0.765492957746479,0.859154929577465,NA,1,1378.25,0.883610732555485,1
"Macaca sylvanus",0,0.700071496663489,0.89437585733882,0.995879120879121,NA,1,1218.25,0.897581618720358,1,0,0.738679694947569,0.890140845070423,0.973239436619718,NA,1,1241.125,0.900514994159427,1
"Perameles nasuta",0,NA,0.694101508916324,0.90521978021978,1,1,499.125,0.899830322284026,1,0,NA,0.680281690140845,0.787323943661972,1,1,464.25,0.866901408450704,1
"Spermophilus parryii",0,0.97175881792183,0.970507544581619,0.667582417582418,NA,1,1457.375,0.902462195021467,1,0,0.939823641563394,0.96830985915493,0.997183098591549,NA,1,1470.25,0.976329149827468,1
"Macropus fuliginosus",0,NA,0.742112482853224,0.96978021978022,NA,1,601.833333333333,0.903964234211148,1,0,NA,0.733802816901408,0.961971830985916,NA,1,582,0.898591549295775,1
"Dorcopsis muelleri",0,NA,0.925925925925926,0.787087912087912,NA,1,602.166666666667,0.904337946004613,1,0,NA,0.922535211267606,0.983098591549296,NA,1,631.666666666667,0.968544600938967,1
"Balaenoptera physalus",0,NA,0.945816186556927,0.771978021978022,NA,1,603.333333333333,0.905931402844983,1,0,NA,0.942957746478873,0.926760563380282,NA,1,623.166666666667,0.956572769953052,1
"Cynomys ludovicianus",0,0.98069590085796,0.853909465020576,0.793956043956044,NA,1,1468.5,0.907140352458645,1,0,0.965085795996187,0.848591549295775,0.856338028169014,NA,1,1450.5,0.917503843365244,1
"Macaca maura",0,0.833531935176358,0.957475994513032,0.84478021978022,NA,1,1342.25,0.908947037367402,1,0,0.842588179218303,0.954929577464789,0.970422535211268,NA,1,1361.125,0.94198507297359,1
"Balaenoptera borealis",0,NA,0.945816186556927,0.782967032967033,NA,1,606,0.909594406507987,1,0,NA,0.942957746478873,0.809859154929577,NA,1,595.5,0.917605633802817,1
"Eulemur macaco",0,0.983555767397521,0.89437585733882,0.769230769230769,NA,1,1474.375,0.911790598491778,1,0,0.968064823641563,0.890140845070423,0.842253521126761,NA,1,1458.5,0.925114797459687,1
"Myrmecophaga tridactyla",0,0.687202097235462,0.982853223593964,0.991758241758242,NA,1,1220.125,0.915453390646917,1,0,0.773355576739752,0.982394366197183,0.795774647887324,NA,1,1262.375,0.887881147706065,1
"Lagothrix lagotricha",0,0.79754528122021,0.978052126200274,0.887362637362637,NA,1,1316,0.91574001119578,1,0,0.793732125834128,0.977464788732394,0.959154929577465,NA,1,1311.875,0.932587961035997,1
"Callithrix geoffroyi",0,0.978193517635844,0.772976680384088,0.913461538461538,NA,1,1472.875,0.916157934120368,1,0,0.976167778836988,0.765492957746479,0.980281690140845,NA,1,1469.375,0.930485606681078,1
"Diplomys labilis",0,0.937082936129647,0.772976680384088,0.95467032967033,NA,1,1437.25,0.916182486546016,1,0,0.965085795996187,0.765492957746479,0.925352112676056,NA,1,1448,0.913982716604681,1
"Liomys adspersus",0,0.963298379408961,0.772976680384088,0.928571428571429,NA,1,1460,0.916211622091119,1,0,0.976167778836988,0.765492957746479,0.911267605633803,NA,1,1457.125,0.913232085554317,1
"Tursiops truncatus",0,NA,0.812071330589849,0.979395604395604,NA,1,621.166666666667,0.930488978328485,1,0,NA,0.805633802816901,0.840845070422535,NA,1,570.333333333333,0.882159624413146,1
"Varecia variegata",0,0.926120114394662,0.89437585733882,0.909340659340659,NA,1,1439.625,0.932459157768535,1,0,0.9430409914204,0.890140845070423,0.804225352112676,NA,1,1425.5,0.909351797150875,1
"Tamias umbrinus",0,0.923379408960915,0.903292181069959,0.924450549450549,NA,1,1441.125,0.937780534870356,1,0,0.929575786463298,0.899295774647887,0.588732394366197,NA,1,1374.75,0.854400988869346,1
"Eulemur albifrons",0,0.906101048617731,0.89437585733882,0.972527472527473,NA,1,1430.125,0.943251094621006,1,0,0.904551954242135,0.890140845070423,0.585915492957746,NA,1,1346.375,0.845152073067576,1
"Cercocebus galeritus",0,NA,0.93278463648834,0.910714285714286,NA,1,633.833333333333,0.947832974067542,1,0,NA,0.929577464788732,0.892957746478873,NA,1,612,0.940845070422535,1
"Perognathus parvus",0,0.90300285986654,0.903292181069959,0.994505494505495,NA,1,1432.5,0.950200133860498,1,0,0.855338417540515,0.899295774647887,0.811267605633803,NA,1,1336.375,0.891475449455551,1
"Spermophilus lateralis",0,0.901692087702574,0.903292181069959,0.998626373626374,NA,1,1431.875,0.950902660599727,1,0,0.88465204957102,0.899295774647887,0.866197183098592,NA,1,1376.875,0.912536251829375,1
"Sylvilagus bachmani",0,0.878455672068637,0.98559670781893,0.942307692307692,NA,1,1412.25,0.951590018048815,1,0,0.875595805529075,0.985211267605634,0.590140845070423,NA,1,1333.625,0.862736979551283,1
"Eschrichtius robustus",0,NA,0.945816186556927,0.912087912087912,NA,1,637.333333333333,0.95263469954828,1,0,NA,0.942957746478873,0.922535211267606,NA,1,622.166666666667,0.955164319248826,1
"Spermophilus columbianus",0,0.915276453765491,0.903292181069959,0.993131868131868,NA,1,1445.125,0.95292512574183,1,0,0.9430409914204,0.899295774647887,0.995774647887324,NA,1,1461.125,0.959527853488903,1
"Physeter catodon",0,NA,0.945816186556927,0.938186813186813,NA,1,643.666666666667,0.961334333247914,1,0,NA,0.942957746478873,0.901408450704225,NA,1,617.166666666667,0.9481220657277,1
"Macropus parma",0,NA,0.925925925925926,0.962912087912088,NA,1,644.833333333333,0.962946004612671,1,0,NA,0.922535211267606,0.888732394366197,NA,1,609.333333333333,0.937089201877934,1
"Lynx pardinus",0,NA,0.978052126200274,0.950549450549451,NA,1,654.5,0.976200525583242,1,0,NA,0.977464788732394,0.998591549295775,NA,1,648.333333333333,0.992018779342723,1
"Chaetophractus vellerosus",0,0.992850333651096,0.982853223593964,0.987637362637363,NA,1,1540,0.990835229970606,1,0,0.98987130600572,0.982394366197183,0.829577464788732,NA,1,1495.5,0.950460784247909,1
"Phocoena spinipinnis",0,NA,1,1,NA,1,671.833333333333,1,1,0,NA,1,1,NA,1,654,1,1
