"Sp","Betacov","R.Alb","R.Car3","R.Gut1","R.Stock1","P.Alb","P.Car3","P.Gut1","P.Stock1","InSample","Rank","PropRank"
"Hipposideros beatus",0,0.487667009249743,0.211469534050179,0.262544802867384,0.273244781783681,0.176166666666667,0.34626823151798,0.700011841127662,0.297245913052963,0,322.875,0.308731531987747
"Nyctimene rabori",0,0.507708119218911,0.274193548387097,0.232078853046595,0.226755218216319,0.175166666666667,0.281786021195631,0.763884847276228,0.327014996725544,0,324.5,0.31018393471723
"Myotis hasseltii",0,0.052415210688592,0.167562724014337,0.162186379928315,0.871916508538899,0.238416666666667,0.384500792177153,0.867302872424214,0.0891031564353835,0,334.5,0.313520205792536
"Myotis rosseti",0,0.0863309352517986,0.197132616487455,0.242831541218638,0.72865275142315,0.22875,0.362929449968032,0.746575163308268,0.136833237848468,0,335.75,0.31373696109526
"Rousettus bidens",0,0.247687564234327,0.411290322580645,0.39426523297491,0.206831119544592,0.197833333333333,0.166547998530323,0.509007403026036,0.339721541001475,0,339.5,0.315018559833619
"Scotoecus pallidus",0,0.37410071942446,0.251792114695341,0.273297491039427,0.361480075901328,0.183416666666667,0.303818668380187,0.678384581766881,0.25306649174127,0,332.75,0.315167600265139
"Cynopterus nusatenggara",0,0.316032887975334,0.353046594982079,0.532258064516129,0.0616698292220114,0.1885,0.207994131258241,0.379642717470098,0.44528877989224,0,340.125,0.315751844173888
"Nyctimene minutus",0,0.542651593011305,0.344982078853047,0.245519713261649,0.131878557874763,0.173416666666667,0.216473544919224,0.738438781447013,0.383643891483459,0,331.5,0.316257985750191
"Rhinolophus maclaudi",0,0.624871531346352,0.260752688172043,0.335125448028674,0.047438330170778,0.1665,0.294896260864146,0.579259583869454,0.457862476157047,0,330.75,0.317046999429462
"Scotophilus nucella",0,0.28622816032888,0.204301075268817,0.252688172043011,0.52561669829222,0.191916666666667,0.356071312140062,0.723472338459477,0.199141025110125,0,335.625,0.317208526483232
"Hipposideros ridleyi",0,0.479445015416238,0.323476702508961,0.227598566308244,0.239089184060721,0.176583333333333,0.237265324349633,0.769106571021159,0.318947758315533,0,333.375,0.317402367073541
"Kerivoula whiteheadi",0,0.180883864337102,0.168458781362007,0.197132616487455,0.723908918406072,0.212,0.383933708449937,0.822266334223229,0.137767760417558,0,336.75,0.317596045148159
"Pteropus melanotus",0,0.445015416238438,0.196236559139785,0.313620071684588,0.324478178368121,0.178166666666667,0.364044167980612,0.60819186379244,0.269274168813129,0,336,0.319837556357733
"Harpyionycteris celebensis",0,0.383864337101747,0.343189964157706,0.28494623655914,0.277988614800759,0.182166666666667,0.220695896698422,0.657693706816903,0.29503946280374,0,341.875,0.322497288154838
"Myotis adversus",0,0.091983556012333,0.229390681003584,0.206093189964158,0.765654648956357,0.227916666666667,0.322453518848537,0.806989432873154,0.125683599133847,0,345.625,0.323280518984108
"Rhinolophus euryotis",0,0.382322713257965,0.486559139784946,0.32168458781362,0.105313092979127,0.18225,0.133589126355315,0.599453047753154,0.40606720143592,0,346.25,0.323969883458915
"Murina fusca",0,NA,0.25,0.310931899641577,0.4146110056926,NA,0.304933002077331,0.61594587042689,0.232950831687437,0,354.333333333333,0.325180968444726
"Eudiscopus denticulus",0,0.367934224049332,0.183691756272401,0.346774193548387,0.403225806451613,0.183833333333333,0.375099802096599,0.561839938291951,0.236220318861521,0,343.75,0.325406495080433
"Rousettus madagascariensis",0,0.301644398766701,0.28584229390681,0.294802867383513,0.110056925996205,0.19,0.269281294058275,0.641812844094811,0.401972222494961,0,216.833333333333,0.327627776187805
"Mimetillus moloneyi",0,0.0889003083247688,0.161290322580645,0.231182795698925,0.830170777988615,0.228583333333333,0.388997781618787,0.764568121530538,0.101313631525426,0,349.875,0.327886051148238
"Myotis fimbriatus",0,0.172661870503597,0.283154121863799,0.297491039426523,0.558823529411765,0.21375,0.272011024426278,0.637321007050525,0.189092429765721,0,351.25,0.328032640301421
"Chaerephon bivittatus",0,0.642343268242549,0.294802867383513,0.103046594982079,0.275142314990512,0.161583333333333,0.264706017480463,0.909516682593553,0.295851537532457,0,339.75,0.328833761399663
"Arielulus aureocollaris",0,NA,0.263440860215054,0.398745519713262,NA,NA,0.293839014164447,0.503403368889218,NA,0,369.5,0.331093189964158
"Hypsugo alaschanicus",0,NA,0.368279569892473,0.363799283154122,0.26280834914611,NA,0.194934119754357,0.544433302923655,0.302868175122207,0,364.666666666667,0.331629067397568
"Rhinolophus imaizumii",0,NA,0.491935483870968,0.484767025089606,0.0208728652751423,NA,0.13213201775847,0.404874345046845,0.511913133108668,0,370.666666666667,0.332525124745239
"Myopterus daubentonii",0,0.630010277492292,0.135304659498208,0.210573476702509,0.366223908918406,0.165083333333333,0.404760169061624,0.792223201136939,0.251193174650427,0,346.25,0.335528080652854
"Dobsonia magna",0,NA,0.422939068100358,0.439964157706093,0.147058823529412,NA,0.161811854860879,0.461971507069297,0.375017849862144,0,372.666666666667,0.336654016445288
"Tadarida insignis",0,0.65262076053443,0.301075268817204,0.21326164874552,0.180265654648956,0.155166666666667,0.256785792780708,0.785786272151089,0.354963603380671,0,349.75,0.336805833186528
"Scotoecus hindei",0,NA,0.210573476702509,0.146953405017921,0.654648956356736,NA,0.346927951333354,0.878451503142262,0.159198103077991,0,363,0.337391946025722
"Chaerephon ansorgei",0,0.317574511819116,0.379928315412186,0.317204301075269,0.334914611005693,0.188333333333333,0.185785635064794,0.604824039530789,0.266914515516693,0,360,0.337405434828066
"Kerivoula pellucida",0,0.0986639260020555,0.235663082437276,0.225806451612903,0.792220113851992,0.227,0.320868178790434,0.771480768833465,0.116082495494572,0,361.5,0.338088393476057
"Myotis schaubi",0,0.300102774922919,0.344086021505376,0.266129032258065,0.442125237191651,0.190166666666667,0.216861292645862,0.695369330685772,0.222438637007881,0,359.75,0.338110766469503
"Murina hilgendorfi",0,0.442959917780062,0.253584229390681,0.25,0.408918406072106,0.178333333333333,0.302625267969612,0.730611307865772,0.235313510539348,0,356,0.338865638310712
"Eptesicus platyops",0,NA,0.159498207885305,0.260752688172043,0.603415559772296,NA,0.389724456441421,0.710122486871387,0.174923040248836,0,368.333333333333,0.341222151943215
"Nycteris arge",0,0.589414182939363,0.189964157706093,0.247311827956989,0.33965844402277,0.170416666666667,0.369880077978529,0.73656802264271,0.265714911182939,0,354.875,0.341587153156304
"Rhinolophus deckenii",0,0.381294964028777,0.561827956989247,0.368279569892473,0.0550284629981025,0.182416666666667,0.0933661728394057,0.539621527242648,0.451219238150973,0,366.75,0.34160773847715
"Pteropus niger",0,0.458890030832477,0.39336917562724,0.39247311827957,0.123339658444023,0.177583333333333,0.179043532628353,0.51183819770082,0.392419937802818,0,363.375,0.342017995795827
"Rhinolophus hillorum",0,0.553956834532374,0.282258064516129,0.456989247311828,0.0759013282732448,0.172333333333333,0.273967997926583,0.438387045818651,0.428643629008335,0,361,0.342276368658394
"Pteropus chrysoproctus",0,0.431140801644399,0.431003584229391,0.298387096774194,0.21157495256167,0.178666666666667,0.158240654372157,0.636791712162235,0.337592477030653,0,364.125,0.343026608802413
"Rhinolophus formosae",0,0.634121274409044,0.370071684587814,0.35573476702509,0.0132827324478178,0.1645,0.193887153753558,0.550624026817794,0.535850696891692,0,360.25,0.343302614617441
"Falsistrellus petersi",0,0.301644398766701,0.189068100358423,0.134408602150538,0.748576850094877,0.19,0.370017994565757,0.887390471418426,0.130977131834818,0,360.875,0.343424487842635
"Pipistrellus nanulus",0,0.146968139773895,0.313620071684588,0.448028673835125,0.472485768500949,0.218583333333333,0.243433236154616,0.454034582634463,0.214288529063633,0,372.75,0.345275663448639
"Hipposideros obscurus",0,0.667009249743063,0.312724014336918,0.211469534050179,0.197343453510436,0.149166666666667,0.244201964572885,0.788682523272503,0.345097464631236,0,360.5,0.347136562910149
"Myotis ikonnikovi",0,0.410071942446043,0.262544802867384,0.244623655913978,0.471537001897533,0.180333333333333,0.293867859301514,0.739192142421991,0.214370147905215,0,365.5,0.347194350781235
"Acerodon leucotis",0,0.408016443987667,0.315412186379928,0.444444444444444,0.221062618595825,0.180416666666667,0.241954696844873,0.460531139515331,0.329104685773367,0,369.5,0.347233923351966
"Myotis csorbai",0,NA,0.272401433691756,0.426523297491039,NA,NA,0.283359699730684,0.476158143428315,NA,0,390,0.349462365591398
"Rhinolophus siamensis",0,0.135662898252826,0.636648745519713,0.50089605734767,0.128083491461101,0.220833333333333,0.0706009958312509,0.395757450621057,0.386338417944099,0,384.125,0.350322798145328
"Rhinopoma muscatellum",0,0.860226104830421,0.258064516129032,0.14426523297491,0.139468690702087,0.127833333333333,0.296568658990775,0.879670564618584,0.379283635758354,0,358.25,0.350506136159113
"Dobsonia exoleta",0,0.363309352517986,0.336021505376344,0.194444444444444,0.513282732447818,0.184083333333333,0.227074402165085,0.823122522717065,0.204639807012108,0,371.625,0.351764508696648
"Myonycteris brachycephala",0,0.338129496402878,0.337813620071685,0.662186379928315,0.0702087286527514,0.1865,0.225042162352509,0.238575585081256,0.435431857273371,0,379.75,0.352084556263907
"Emballonura monticola",0,0.614080164439877,0.241935483870968,0.160394265232975,0.39753320683112,0.16825,0.308999769057154,0.868135375566254,0.239614350706395,0,366.375,0.353485780093735
"Cheiromeles torquatus",0,0.5775950668037,0.228494623655914,0.113799283154122,0.494307400379507,0.171,0.322774359861039,0.905470622667961,0.207747874696818,0,366.25,0.353549093498311
"Nyctimene aello",0,0.482528263103803,0.406810035842294,0.417562724014337,0.111954459203036,0.176416666666667,0.17126504928672,0.483429280578721,0.400651338615661,0,376.875,0.354713870540867
"Hypsugo bodenheimeri",0,NA,0.371863799283154,0.373655913978495,0.323529411764706,NA,0.191071186751321,0.528381051286569,0.269470514298542,0,391,0.356349708342118
"Chaerephon bemmeleni",0,0.552415210688592,0.232078853046595,0.226702508960573,0.416508538899431,0.172416666666667,0.321962209773669,0.769231319812159,0.232678496945792,0,372.125,0.356926277898798
"Kerivoula lanosa",0,0.0739979445015416,0.318100358422939,0.301971326164875,0.734345351043643,0.232833333333333,0.239379080748648,0.631581245751271,0.135299582917709,0,384.5,0.35710374503325
"Pteropus caniceps",0,0.429599177800617,0.407706093189964,0.402329749103943,0.188804554079696,0.17875,0.169975049844168,0.502066710194928,0.351082911726707,0,380.25,0.357109893543555
"Rhinolophus canuti",0,0.619732785200411,0.366487455197133,0.365591397849462,0.0806451612903226,0.168,0.195596234898932,0.543558049893342,0.423362533706277,0,376.25,0.358114199884332
"Pipistrellus endoi",0,0.439362795477903,0.448028673835125,0.377240143369176,0.167931688804554,0.178416666666667,0.149564958049704,0.526931418208373,0.363141116094762,0,381.375,0.35814082537169
"Miniopterus africanus",0,NA,0.32078853046595,0.282258064516129,0.47438330170778,NA,0.238001047271318,0.661773543958936,0.214034056764843,0,391,0.35914329889662
"Pteropus griseus",0,0.281603288797533,0.314516129032258,0.396057347670251,0.447817836812144,0.192583333333333,0.243163201591544,0.505913946387331,0.220266865458202,0,384.75,0.359998650578047
"Myotis tricolor",0,0.110483042137718,0.345878136200717,0.299283154121864,0.693548387096774,0.22525,0.216142454595774,0.634789444584419,0.146663975444204,0,389.625,0.362298179889268
"Taphozous mauritianus",0,0.555498458376156,0.0501792114695341,0.0232974910394265,0.823529411764706,0.17225,0.499072824409765,0.953774000443479,0.103161499973397,0,372.625,0.363126143162456
"Hipposideros hypophyllus",0,NA,0.317204301075269,0.410394265232975,NA,NA,0.240536367644961,0.492443990482119,NA,0,406,0.363799283154122
"Myotis gomantongensis",0,NA,0.346774193548387,0.382616487455197,NA,NA,0.214154977720948,0.517769436197992,NA,0,407,0.364695340501792
"Hipposideros halophyllus",0,0.703494347379239,0.240143369175627,0.308243727598566,0.218216318785579,0.144166666666667,0.311063400918009,0.618680484143934,0.333491069046079,0,381.625,0.367524440734753
"Hypsugo ariel",0,NA,0.374551971326165,0.413082437275986,0.320683111954459,NA,0.188205705662337,0.487005776033821,0.270585837305205,0,405.666666666667,0.36943917351887
"Phoniscus jagorii",0,0.0452209660842754,0.271505376344086,0.364695340501792,0.797912713472486,0.240416666666667,0.283985084666655,0.544015096519981,0.114107271777406,0,398.75,0.36983359910066
"Myotis bombinus",0,0.383864337101747,0.35663082437276,0.261648745519713,0.479127134724858,0.182166666666667,0.206094454362715,0.707353612583243,0.212550607649185,0,392.125,0.370317760429769
"Nyctimene albiventer",0,0.462487153134635,0.399641577060932,0.457885304659498,0.166034155597723,0.177416666666667,0.176042226739096,0.437849133611158,0.364809220372213,0,395.5,0.371512047613197
"Hipposideros nequam",0,NA,0.431899641577061,0.456093189964158,0.234345351043643,NA,0.157555051977035,0.439478902051133,0.321184095267041,0,412.666666666667,0.374112727528287
"Pteropus macrotis",0,0.350462487153135,0.5,0.387096774193548,0.259962049335863,0.185083333333333,0.129729200069528,0.515364517114595,0.305294633932946,0,401.25,0.374380327670637
"Mops thersites",0,0.563206577595067,0.191756272401434,0.310035842293907,0.435483870967742,0.171833333333333,0.368734826090798,0.616158531528988,0.224287168635027,0,391.75,0.375120640814537
"Pteropus tokudae",0,NA,0.419354838709677,0.333333333333333,NA,NA,0.163759092677769,0.584912856389475,NA,0,420,0.376344086021505
"Pipistrellus stenopterus",0,0.114594039054471,0.303763440860215,0.348566308243728,0.743833017077799,0.224583333333333,0.252965824792431,0.558915630738223,0.131941785303731,0,405.875,0.377689201309053
"Pteropus speciosus",0,0.401336073997945,0.267025089605735,0.275089605734767,0.571157495256167,0.181083333333333,0.28634191261052,0.675109528390107,0.18227947967577,0,399.375,0.378652066148653
"Myotis annamiticus",0,NA,0.28494623655914,0.474910394265233,NA,NA,0.269915539109245,0.417114711518635,NA,0,424,0.379928315412186
"Myotis macrotarsus",0,0.231243576567318,0.276881720430108,0.161290322580645,0.852941176470588,0.2025,0.275772458519065,0.867352314407199,0.0943700636293283,0,403.25,0.380589199012165
"Eptesicus floweri",0,0.311408016443988,0.42831541218638,0.32078853046595,0.46584440227704,0.188916666666667,0.159617600550938,0.601568624857679,0.215623115985755,0,407.5,0.381589090343339
"Dobsonia viridis",0,0.468653648509764,0.328853046594982,0.182795698924731,0.548387096774194,0.177,0.234343333134838,0.840425965662876,0.191726313515478,0,401.25,0.382172372700918
"Rousettus obliviosus",0,0.372045220966084,0.412186379928315,0.658602150537634,0.0882352941176471,0.183583333333333,0.16637638282056,0.24293592766268,0.417919098741332,0,412.5,0.38276726138742
"Arielulus torquatus",0,NA,0.369175627240143,0.396953405017921,NA,NA,0.194087138639574,0.504717473162391,NA,0,427.5,0.383064516129032
"Pteropus brunneus",0,NA,0.43010752688172,0.336021505376344,NA,NA,0.158453980921771,0.579029681911487,NA,0,427.5,0.383064516129032
"Rhinolophus keyensis",0,0.595066803699897,0.353942652329749,0.490143369175627,0.0967741935483871,0.1695,0.206742576367316,0.39962318527572,0.413190194523539,0,405.75,0.383981754688415
"Mops congicus",0,0.654676258992806,0.219534050179211,0.198028673835125,0.473434535104364,0.154416666666667,0.335774706572316,0.82119893130126,0.214210070228328,0,400.5,0.386418379527877
"Hipposideros lamottei",0,0.871017471736896,0.227598566308244,0.246415770609319,0.208728652751423,0.126,0.325189253480599,0.737128383975309,0.338464736888143,0,399.125,0.38844011535147
"Dobsonia peronii",0,0.341212744090442,0.325268817204301,0.404121863799283,0.484819734345351,0.185833333333333,0.236756150843927,0.500576673148364,0.210206680005406,0,414.25,0.388855789859844
"Nycteris major",0,0.648509763617677,0.238351254480287,0.281362007168459,0.388994307400379,0.1595,0.317364690298259,0.663751587230556,0.243713538320979,0,405.25,0.389304333166701
"Neopteryx frosti",0,0.479445015416238,0.387992831541219,0.31989247311828,0.370967741935484,0.176583333333333,0.180985120375237,0.602380193664311,0.250205080508986,0,411.875,0.389574515502805
"Chaerephon russatus",0,0.663412127440904,0.230286738351254,0.243727598566308,0.428842504743833,0.150083333333333,0.322252388110773,0.742816515238149,0.225529511838349,0,406.625,0.391567242275575
"Glauconycteris beatrix",0,0.165981500513875,0.259856630824373,0.46326164874552,0.684060721062619,0.215416666666667,0.2958482830521,0.429859455253265,0.14931109687169,0,422.375,0.393290125286596
"Pteropus personatus",0,0.426002055498458,0.440860215053763,0.413978494623656,0.296015180265655,0.179083333333333,0.152464514298867,0.48557327476411,0.283449213626178,0,420.125,0.394213986360383
"Mops sarasinorum",0,0.683967112024666,0.334229390681004,0.234767025089606,0.328273244781784,0.1465,0.228849479318763,0.761695153517713,0.268333077165681,0,411.625,0.395309193144265
"Hipposideros pygmaeus",0,0.828879753340185,0.333333333333333,0.212365591397849,0.210626185958254,0.132083333333333,0.229666823461777,0.78833385899968,0.337878076963074,0,409.375,0.396301216007406
"Pteropus pselaphon",0,NA,0.508960573476703,0.434587813620072,0.246679316888046,NA,0.124938868623974,0.469143176682635,0.31705350347867,0,437.666666666667,0.39674256799494
